#GRM155R61H105KE05,,#GRM155R61H105KE05,,
#2023/01/18,,#2023/01/18,,
#z,,#r,,
#DC0V 25degC,,#DC0V 25degC,,
Frequency[Hz],Impedance[ohm],Frequency[Hz],Resistance[ohm],
90302.02204316044,2.6207868612627707,90302.02204316044,0.06297262505093564,
94437.14590199596,2.507325211262945,94437.14590199596,0.06063299353679013,
98761.62597834493,2.3987623599008967,98761.62597834493,0.0584243033978514,
103284.13330077511,2.2948911877239118,103284.13330077511,0.05634023221258025,
108013.73596290655,2.1955131527139717,108013.73596290655,0.05437419100920211,
112959.91730587467,2.100437885598855,112959.91730587467,0.052519411268847585,
118132.59493340722,2.0094828130437095,118132.59493340722,0.050769025595887564,
123542.14059764279,1.9224728060330136,123542.14059764279,0.04911614148711487,
129199.40099556338,1.839239850967428,129199.40099556338,0.047553907995064,
135115.71951774065,1.7596227412531633,135115.71951774065,0.046075575367507254,
141302.95899300394,1.6834667874340647,141302.95899300394,0.04467454795653591,
147773.52547463533,1.6106235441929042,147773.52547463533,0.04334443083119055,
154540.39311578672,1.5409505528147807,154540.39311578672,0.0420790706039472,
161617.13018399404,1.474311097951614,161617.13018399404,0.04087259100143425,
169017.92626695373,1.4105739777438193,169017.92626695373,0.03971942368228325,
176757.6207241092,1.3496132865370605,176757.6207241092,0.038614334739239545,
184851.7324410973,1.291308209573727,184851.7324410973,0.03755244722815044,
193316.49094671433,1.2355428291375237,193316.49094671433,0.03652925995306692,
202168.86895479533,1.1822059416840265,202168.86895479533,0.03554066261453387,
211426.61639625567,1.1311908855008652,211426.61639625567,0.03458294730746443,
221108.2960095334,1.0823953784109785,221108.2960095334,0.033652816246034806,
231233.3205607941,1.0357213649661192,231233.3205607941,0.03274738550567859,
241821.99176852946,0.9910748724828261,241821.99176852946,0.031864184515546554,
252895.54101059664,0.948365875159104,252895.54101059664,0.03100115101626565,
264476.17189532047,0.9075081653889956,264476.17189532047,0.030156621222782252,
276587.1047820182,0.8684192312773038,276587.1047820182,0.029329315002810087,
289252.62334021524,0.8310201392620706,289252.62334021524,0.028518315996584644,
302498.1232409063,0.7952354206913278,302498.1232409063,0.02772304675788299,
316350.1630774958,0.7609929611847618,316350.1630774958,0.026943239180174734,
330836.51761851617,0.7282238916485717,330836.51761851617,0.026178900672297525,
345986.2334989038,0.6968624799068364,345986.2334989038,0.02543027674950527,
361829.6874614976,0.6668460220638788,361829.6874614976,0.024697810891147535,
378398.6472655419,0.6381147329126998,378398.6472655419,0.023982102669041997,
395726.33538431907,0.6106116349427952,395726.33538431907,0.02328386525642886,
413847.4956196361,0.5842824457608552,413847.4956196361,0.022603883475697664,
432798.46276672994,0.5590754640018541,432798.46276672994,0.021942973528354812,
452617.23546927935,0.5349414540572905,452617.23546927935,0.021301945473144634,
473343.5524106058,0.5118335301646677,473343.5524106058,0.020681569383665905,
