#GC331CD7LP683KX19,,#GC331CD7LP683KX19,,
#2023/01/18,,#2023/01/18,,
#z,,#r,,
#DC0V 25degC,,#DC0V 25degC,,
Frequency[Hz],Impedance[ohm],Frequency[Hz],Resistance[ohm],
99999.99999999999,24.156519518721137,99999.99999999999,0.08529146346514047,
102610.7361027269,23.543224165480908,102610.7361027269,0.08310532651380158,
105289.63163543465,22.945477196710467,105289.63163543465,0.08097778458455354,
108038.46606096912,22.36288532597645,108038.46606096912,0.07890871782908072,
110859.0652992552,21.79506526229534,110859.0652992552,0.07689784683561401,
113753.30294016848,21.241643445366503,113753.30294016848,0.07494474293556143,
116723.10148807177,20.702255788443665,116723.10148807177,0.07304883878263528,
119770.43363884346,20.176547428650476,119770.43363884346,0.07120943909352505,
122897.32359024532,19.664172484540217,122897.32359024532,0.06942573144840672,
126105.84838650099,19.1647938206962,126105.84838650099,0.06769679705908487,
129398.13929797744,18.678082819166857,129398.13929797744,0.06602162142259807,
132776.3832368866,18.20371915752887,132776.3832368866,0.06439910478804022,
136242.82420994705,17.74139059337197,136242.82420994705,0.06282807237420336,
139799.7648089709,17.290792755001135,139799.7648089709,0.06130728428520287,
143449.567740366,16.85162893815423,143449.567740366,0.05983544508029127,
147194.65739456945,16.423609908537475,147194.65739456945,0.05841121296261039,
151037.52145645468,16.0064537099852,151037.52145645468,0.057033208559474295,
154980.71255778224,15.599885478055917,154980.71255778224,0.05570002327394817,
159026.84997279174,15.203637258882425,159026.84997279174,0.05441022719389275,
163178.62135806077,14.817447833099777,163178.62135806077,0.053162376550266004,
167438.78453778772,14.441062544681365,167438.78453778772,0.051955020721379246,
171810.1693356829,14.074233134520112,171810.1693356829,0.05078670878388979,
176295.6794546858,13.716717578598088,176295.6794546858,0.049655995614767724,
180898.294405757,13.368279930594772,180898.294405757,0.04856144755113286,
185621.0714870253,13.028690168790261,185621.0714870253,0.04750164761702309,
190467.14781460565,12.697724047126266,190467.14781460565,0.04647520032758995,
195439.74240643583,12.375162950293534,195439.74240643583,0.045480736082308924,
200542.1583205171,12.060793752719842,200542.1583205171,0.04451691515925356,
205777.78484897866,11.75440868133828,205777.78484897866,0.043582431322738875,
211150.0997694226,11.455805182020187,211150.0997694226,0.04267601505644992,
216662.67165504684,11.164785789561778,216662.67165504684,0.0417964364338053,
222319.16224507784,10.881158001117388,222319.16224507784,0.04094250763678106,
228123.3288770901,10.604734152976116,228123.3288770901,0.040113085133717676,
234079.0269828268,10.335331300581942,234079.0269828268,0.03930707152598772,
240190.21264917936,10.072771101700114,240190.21264917936,0.038523417072669895,
246460.945246028,9.816879702635498,246460.945246028,0.03776112090180878,
252895.39012268803,9.567487627410479,252895.39012268803,0.03701923191632228,
259497.8213747532,9.324429669812437,259497.8213747532,0.03629684940230636,
266272.6246831737,9.08754478822221,266272.6246831737,0.03559312334734044,
273224.30022745585,8.856676003136927,273224.30022745585,0.03490725447650136,
280357.46567491704,8.631670297301785,280357.46567491704,0.03423849401409943,
287676.85924798227,8.412378518367237,287676.85924798227,0.03358614317971829,
295187.34287156025,8.198655283989138,295187.34287156025,0.03294955242793319,
302893.9054025884,7.990358889291172,302893.9054025884,0.03232812044210968,
310801.6659438933,7.787351216610508,310801.6659438933,0.031721292893878976,
318915.8772445672,7.589497647449327,318915.8772445672,0.03112856098128288,
327241.92918911943,7.3966669765571424,327241.92918911943,0.03054945976004753,
335785.3523777198,7.20873132807068,335785.3523777198,0.029983566284043223,
344551.82179991365,7.025566073640948,344551.82179991365,0.029430497572532046,
353547.16060424736,6.8470497524796095,353547.16060424736,0.028889908423378168,
362777.3439663084,6.673063993259879,362777.3439663084,0.02836148909281389,
372248.50305775064,6.503493437810331,372248.50305775064,0.027844962863652914,
381966.9291189398,6.338225666543472,381966.9291189398,0.027340083524908958,
391939.0776379254,6.17715112556455,391939.0776379254,0.02684663278659985,
402171.5726385136,6.020163055409797,402171.5726385136,0.02636441765402729,
412671.21108029195,5.867157421367154,412671.21108029195,0.02589326778600509,
423444.9673735255,5.718032845336379,423444.9673735255,0.02543303286134373,
434499.9980119262,5.572690539189195,434499.9980119262,0.024983579977354554,
445843.64632637135,5.431034239594038,445843.64632637135,0.024544791103243174,
457483.44736272807,5.292970144273234,457483.44736272807,0.02411656061001271,
469427.1328870264,5.158406849664095,469427.1328870264,0.02369879289691937,
481682.6365213039,5.02725528995826,481682.6365213039,0.023291400132656574,
494258.0990135325,4.89942867749652,494258.0990135325,0.022894300127330038,
507161.87364513054,4.774842444498791,507161.87364513054,0.022507414348962813,
520402.53177965025,4.653414186110875,520402.53177965025,0.022130666095811245,
533988.8685563265,4.535063604751436,533988.8685563265,0.02176397883321798,
547929.9087322695,4.419712455743915,547929.9087322695,0.02140727470114414,
562234.9126771817,4.307284494218891,562234.9126771817,0.021060473195965157,
576913.38252458,4.197705423273245,576913.38252458,0.02072349002763099,
591975.068483612,4.090902843372375,591975.068483612,0.02039623615093761,
607429.975315656,3.9868062029819202,607429.975315656,0.020078616967467294,
623288.3689800071,3.885346750414961,623288.3689800071,0.01977053169277314,
639560.783453066,3.7864574868801437,639560.783453066,0.01947187288162371,
656258.0277255583,3.6900731207154065,656258.0277255583,0.019182526102622523,
673391.1929824331,3.596130022791134,673391.1929824331,0.01890236975227005,
690971.6599702089,3.5045661830655668,690971.6599702089,0.018631274997555708,
709011.1065566628,3.4153211682742683,709011.1065566628,0.01836910583544744,
727521.5154878813,3.328336080734358,727521.5154878813,0.01811571925718198,
746515.1823478293,3.243553518243288,746515.1823478293,0.01787096550502445,
766004.7237257219,3.160917535050868,766004.7237257219,0.01763468840915846,
786003.0855966229,3.0803736038823994,786003.0855966229,0.017406725792550835,
806523.5519208414,3.001868578989941,806523.5519208414,0.01718690993199131,
827579.7534678341,2.9253506602080854,827579.7534678341,0.016975068064011303,
849185.6768704772,2.850769357989988,849185.6768704772,0.016771022925009284,
871355.6739157209,2.7780754593990187,871355.6739157209,0.016574593315628168,
894104.471077798,2.707220995031046,894104.471077798,0.016385594680218066,
917447.1793003217,2.6381592068422273,917447.1793003217,0.016203839693054042,
941399.3040337649,2.5708445168570817,941399.3040337649,0.01602913884384035,
965976.7555349944,2.505232496731751,965976.7555349944,0.01586130101590083,
991195.8594356966,2.4412798381474725,991195.8594356966,0.01570013405131582,
1017073.3675867188,2.378944324009596,1017073.3675867188,0.015545445298104118,
1043626.4691855257,2.318184800427862,1043626.4691855257,0.015397042135348685,
1070872.8021941665,2.258961149454083,1070872.8021941665,0.015254732472926621,
1098830.4650553332,2.2012342625538914,1098830.4650553332,0.015118325223210797,
1127518.0287142945,2.1449660147897927,1127518.0287142945,0.014987630742764073,
1156954.5489546934,2.090119239693373,1156954.5489546934,0.014862461242642365,
1187159.579056395,2.0366577048051817,1187159.579056395,0.01474263116645719,
1218153.1827838013,1.984546087861446,1218153.1827838013,0.01462795753582311,
1249955.947713255,1.9337499536074905,1249955.947713255,0.014518260263232625,
1282588.9989083875,1.8842357312184255,1282588.9989083875,0.014413362432759758,
1316074.0129524926,1.8359706923083745,1316074.0129524926,0.014313090549298664,
1350433.23234725,1.7889229295101707,1350433.23234725,0.014217274757299683,
1385689.480287362,1.7430613356081885,1385689.480287362,0.014125749030171178,
1421866.175820913,1.6983555832075834,1421866.175820913,0.014038351331681732,
1458987.3494055322,1.6547761049238987,1458987.3494055322,0.01395492375082248,
1497077.6588706812,1.6122940740776321,1497077.6588706812,0.01387531261167971,
1536162.4057966769,1.570881385878929,1536162.4057966769,0.01379936855992876,
1576267.5523213292,1.5305106390881489,1576267.5523213292,0.013726946627592693,
1617419.7383853518,1.4911551181386733,1617419.7383853518,0.013657906277718778,
1659646.29942801,1.452788775708737,1659646.29942801,0.013592111430616206,
1702975.284544748,1.4153862157296933,1702975.284544748,0.013529430473270588,
1747435.4751188746,1.3789226768184986,1747435.4751188746,0.013469736253511362,
1793056.4039396606,1.343374016122729,1793056.4039396606,0.013412906060455356,
1839868.3748195693,1.30871669356681,1839868.3748195693,0.013358821592690253,
1887902.4827236389,1.2749277564886148,1887902.4827236389,0.013307368915594232,
1937190.6344243828,1.2419848246558982,1937190.6344243828,0.013258438409116571,
1987765.5696959447,1.2098660756524486,1987765.5696959447,0.01321192470726923,
2039660.8830615724,1.1785502306241622,2039660.8830615724,0.013167726630503114,
2092911.0461088594,1.1480165403755593,2092911.0461088594,0.013125747112065574,
2147551.430387583,1.1182447718075976,2147551.430387583,0.013085893119359563,
2203618.33090534,1.089215194687884,2203618.33090534,0.013048075571249818,
2261148.9902365943,1.060908568744707,2261148.9902365943,0.013012209252188035,
2320181.6232611462,1.0333061310765284,2320181.6232611462,0.012978212723959097,
2380755.4425484603,1.0063895838688617,2380755.4425484603,0.01294600823578248,
2442910.684404709,0.9801410824106505,2442910.684404709,0.012915521633438868,
2506688.6355998362,0.9545432234025332,2506688.6355998362,0.012886682268031299,
2572131.660792394,0.9295790335495591,2572131.660792394,0.012859422904933073,
2639283.2306703706,0.905231958431129,2639283.2306703706,0.012833679633421328,
2708187.9508266994,0.8814858516411426,2708187.9508266994,0.0128093917774453,
2778891.5913886325,0.858324964191506,2778891.5913886325,0.01278650180793292,
2851441.1174206585,0.8357339341723342,2851441.1174206585,0.012764955256996634,
2925884.720121159,0.8136977766623655,2925884.720121159,0.012744700634360947,
3002271.8488335325,0.7922018738832494,3002271.8488335325,0.012725689346299026,
3080653.243893036,0.7712319655915615,3080653.243893036,0.012707875617333738,
3161080.97033118,0.7507741397025175,3161080.97033118,0.01269121641492993,
3243608.452460047,0.7308148231395362,3243608.452460047,0.012675671377379273,
3328290.509359523,0.7113407729039409,3328290.509359523,0.012661202745056187,
3415183.391291006,0.692339067359219,3415183.391291006,0.012647775295203582,
3504344.817061772,0.6737970977244213,3504344.817061772,0.012635356280389996,
3595834.0123648434,0.6557025597713894,3595834.0123648434,0.01262391537076476,
3689711.7491197856,0.6380434457206732,3689711.7491197856,0.012613424600225506,
3786040.3858406134,0.6208080363310864,3786040.3858406134,0.012603858316602157,
3884883.9090575757,0.6039848931780204,3884883.9090575757,0.012595193135953468,
3986307.975820371,0.5875628511157326,3986307.975820371,0.01258740790106595,
4090379.957310996,0.5715310109189844,4090379.957310996,0.012580483644240924,
4197168.98359522,0.555878732099508,4197168.98359522,0.0125744035544531,
4306745.989542398,0.5405956258929185,4306745.989542398,0.012569152948963096,
4419183.7619441245,0.5256715484118353,4419183.7619441245,0.012564719249467731,
4534556.987863045,0.5110965939610763,4534556.987863045,0.012561091962874072,
4652942.304243912,0.4968610885109616,4652942.304243912,0.012558262666787593,
4774418.348819862,0.4829555833248769,4774418.348819862,0.012556224999810444,
4899065.81234772,0.4693708487374032,4899065.81234772,0.012554974656752921,
5026967.4922070345,0.45609786807947933,5026967.4922070345,0.012554509388870077,
5158208.34739843,0.4431278317472109,5158208.34739843,0.012554829009245549,
5292875.554977833,0.43045213141112765,5292875.554977833,0.012555935403456488,
5431058.567964047,0.41806235436287104,5431058.567964047,0.012557832545666996,
5572849.17475813,0.4059502779964989,5572849.17475813,0.012560526520312447,
5718341.560114059,0.3941078644218241,5718341.560114059,0.01256402554955406,
5867632.367701194,0.38252725520745046,5867632.367701194,0.012568340026701609,
6020820.7643000595,0.37120076625145737,6020820.7643000595,0.012573482555823216,
6178008.505674121,0.3601208827780051,6178008.505674121,0.012579467997783676,
6339300.0041612955,0.34928025445849964,6339300.0041612955,0.012586313522978149,
6504802.398030102,0.33867169065639624,6504802.398030102,0.012594038671055855,
6674625.622646518,0.32828815579520426,6674625.622646518,0.012602665417958755,
6848882.483498813,0.3181227648498698,6848882.483498813,0.012612218250633925,
7027688.731128855,0.3081687789623966,7027688.731128855,0.012622724249815236,
7211163.138019708,0.29841960118341837,7211163.138019708,0.012634213181310845,
7399427.577490523,0.2888687723424483,7399427.577490523,0.01264671759627789,
7592607.1046512,0.2795099670507595,7592607.1046512,0.01266027294101552,
7790830.039470539,0.2703369898423615,7790830.039470539,0.012674917676862357,
7994228.052013091,0.26134377146038246,7994228.052013091,0.01269069341084571,
8202936.249901319,0.2525243652984621,8202936.249901319,0.012707645037797045,
8417093.268061165,0.24387294400960813,8417093.268061165,0.012725820894724115,
8636841.360810637,0.23538379629854525,8636841.360810637,0.012745272928313666,
8862326.49635257,0.22705132391809463,8862326.49635257,0.012766056876532537,
9093698.453734381,0.21887003889584059,9093698.453734381,0.01278823246539984,
9331110.922339143,0.21083456102465908,9331110.922339143,0.012811863622120653,
9574721.603974145,0.20293961566009472,9574721.603974145,0.012837018705903562,
9824692.317624696,0.19518003187978306,9824692.317624696,0.012863770757933723,
1.0081189106942758E7,0.187550741076053,1.0081189106942758E7,0.012892197772140762,
1.0344382350541888E7,0.18004677607386177,1.0344382350541888E7,0.012922382988591382,
1.0614446875171598E7,0.17266327089410538,1.0614446875171598E7,0.01295441521155174,
1.0891562071846472E7,0.16539546131974903,1.0891562071846472E7,0.012988389154510147,
1.117591201500708E7,0.15823868647283895,1.117591201500708E7,0.013024405814729384,
1.1467685584791863E7,0.15118839167965414,1.1467685584791863E7,0.013062572880217062,
1.1767076592501236E7,0.14424013299691824,1.1767076592501236E7,0.013103005172367068,
1.2074283909337193E7,0.13738958390579023,1.2074283909337193E7,0.013145825127943933,
1.2389511598504009E7,0.13063254486985804,1.2389511598504009E7,0.013191163324563734,
1.2712969050757686E7,0.1239649567254718,1.2712969050757686E7,0.01323915905438021,
1.3044871123494318E7,0.1173829192692197,1.3044871123494318E7,0.013289960951327616,
1.338543828346958E7,0.11088271699431898,1.338543828346958E7,0.013343727678015706,
1.3734896753244353E7,0.1044608548118083,1.3734896753244353E7,0.013400628679238172,
1.4093478661453571E7,0.09811410794946138,1.4093478661453571E7,0.0134608450100644,
1.4461422196998253E7,0.09183959234753035,1.4461422196998253E7,0.013524570247663514,
1.4838971767263053E7,0.08563486527762006,1.4838971767263053E7,0.013592011497391799,
1.5226378160464441E7,0.07949807150777234,1.5226378160464441E7,0.013663390505299302,
1.5623898712237412E7,0.07342815978412248,1.5623898712237412E7,0.013738944891127628,
1.6031797476571284E7,0.0674252108324271,1.6031797476571284E7,0.01381892951813651,
1.6450345401208192E7,0.061490947628813124,1.6450345401208192E7,0.013903618018786082,
1.6879820507620815E7,0.05562955378098637,1.6879820507620815E7,0.013993304498501618,
1.7320508075688772E7,0.049849032742177994,1.7320508075688772E7,0.014088305443570344,
1.7772700833196502E7,0.04416355689974567,1.7772700833196502E7,0.014188961863799933,
1.823669915027842E7,0.038597712590012295,1.823669915027842E7,0.014295641706076986,
1.8712811238940425E7,0.033194549544125526,1.8712811238940425E7,0.014408742581611813,
1.920135335779059E7,0.028031575813408982,1.920135335779059E7,0.01452869485770936,
1.970265002211459E7,0.023253505515553857,1.970265002211459E7,0.014655965174699625,
2.0217034219435878E7,0.019136845668401996,2.0217034219435878E7,0.014791060460617561,
2.0744847630703334E7,0.016184097435534485,2.0744847630703334E7,0.01493453253087842,
2.128644085725381E7,0.015090560768884213,2.128644085725381E7,0.015086983378236824,
2.1842173653699733E7,0.01623907993861422,2.1842173653699733E7,0.015249071280622707,
2.2412415166897193E7,0.01923988217753142,2.2412415166897193E7,0.015421517882147398,
2.299754418115241E7,0.023401639113789084,2.299754418115241E7,0.015605116437131455,
2.3597949369830348E7,0.02822827750268746,2.3597949369830348E7,0.015800741450326672,
2.421402955353171E7,0.03344749951339017,2.421402955353171E7,0.01600936000107689,
2.484619396501074E7,0.03891706054383272,2.484619396501074E7,0.016232045108260085,
2.549486252100882E7,0.04456110306585439,2.549486252100882E7,0.016469991580798902,
2.6160466101185407E7,0.05033792034220474,2.6160466101185407E7,0.016724534911070968,
2.6843446834330678E7,0.056224209767657095,2.6843446834330678E7,0.016997173913370234,
2.7544258392050866E7,0.062207149868790196,2.7544258392050866E7,0.017289597996996715,
2.826336629012052E7,0.06828022886167856,2.826336629012052E7,0.017603720207537452,
2.9001248197702657E7,0.07444094700914593,2.9001248197702657E7,0.017941717489426263,
2.9758394254641507E7,0.08068950076499266,2.9758394254641507E7,0.018306080043875336,
3.053530739703926E7,0.08702800654048654,3.053530739703926E7,0.018699672214419438,
3.1332503691332396E7,0.09346003510758966,3.1332503691332396E7,0.019125808076864155,
3.215051267709027E7,0.09999033309620944,3.215051267709027E7,0.01958834590974109,
3.298987771876285E7,0.1066246624061548,3.298987771876285E7,0.02009180707062475,
3.385115636661203E7,0.11336971741211371,3.385115636661203E7,0.020641526635694307,
3.4734920727065735E7,0.12023309574032184,3.4734920727065735E7,0.02124384566010447,
3.56417578427408E7,0.12722330700678916,3.56417578427408E7,0.02190635834295479,
3.657227008238775E7,0.134349808021335,3.657227008238775E7,0.02263823208863422,
3.7527075541015424E7,0.1416230536959272,3.7527075541015424E7,0.023450624928254827,
3.8506808450462334E7,0.1490545502354527,3.8506808450462334E7,0.024357233632708464,
3.951211960068644E7,0.15665689004294855,3.951211960068644E7,0.025375017886590398,
4.0543676772054225E7,0.16444373362244843,4.0543676772054225E7,0.026525161910612265,
4.160216517891513E7,0.1724296778180519,4.160216517891513E7,0.027834355399107676,
4.268828792475718E7,0.18062990329153591,4.268828792475718E7,0.029336499704539953,
4.380276646924481E7,0.18905941170102436,4.380276646924481E7,0.031074968022583527,
4.494634110745057E7,0.19773151731938998,4.494634110745057E7,0.03310555482268692,
4.611977146159754E7,0.20665500204991072,4.611977146159754E7,0.03550019982661913,
4.732383698564064E7,0.21582890104351768,4.732383698564064E7,0.03835136691809002,
4.855933748302037E7,0.22523315020042015,4.855933748302037E7,0.04177636951214848,
4.982709363793462E7,0.23481219566124895,4.982709363793462E7,0.04591946108110021,
5.11279475604797E7,0.24444724853792413,5.11279475604797E7,0.050946165557220036,
5.246276334602446E7,0.2539121961611866,5.246276334602446E7,0.05701755255834032,
5.3832427649187274E7,0.2628121411382431,5.3832427649187274E7,0.06422105814785414,
5.523785027279898E7,0.27052244099924716,5.523785027279898E7,0.0724250714199679,
5.667996477224115E7,0.2761965741320888,5.667996477224115E7,0.08104728622072577,
5.815972907556299E7,0.278985857696658,5.815972907556299E7,0.08884922447234851,
5.967812611978684E7,0.2785873107776012,5.967812611978684E7,0.09409363133015744,
6.123616450382706E7,0.2758676850446049,6.123616450382706E7,0.09536379694816925,
6.283487915845369E7,0.2728222644392668,6.283487915845369E7,0.09256387392041956,
6.447533203374823E7,0.27156035221451197,6.447533203374823E7,0.08699802352917003,
6.615861280450639E7,0.27324049943352985,6.615861280450639E7,0.08042881445821123,
6.788583959405692E7,0.27789947303967977,6.788583959405692E7,0.07418593091806333,
6.965815971697828E7,0.2849517690338402,6.965815971697828E7,0.06893341050754002,
7.147675044120458E7,0.29369361115866244,7.147675044120458E7,0.06485223323127835,
7.334281977002917E7,0.3035453943214911,7.334281977002917E7,0.06187880268735307,
7.525760724452321E7,0.31410002112623314,7.525760724452321E7,0.05986167625004133,
7.722238476690446E7,0.32509318418630284,7.722238476690446E7,0.058638200147508535,
7.923845744540069E7,0.3363596665644256,7.923845744540069E7,0.05806378713007953,
8.130716446117172E7,0.3477974901520199,8.130716446117172E7,0.05801879761516451,
8.3429879957863E7,0.3593432195181325,8.3429879957863E7,0.058406490779999626,
8.560801395438474E7,0.3709562606759645,8.560801395438474E7,0.05914820920735556,
8.784301328151931E7,0.38260937062314077,8.784301328151931E7,0.06017829647574571,
9.013636254298317E7,0.3942832351990459,9.013636254298317E7,0.061439629263405834,
9.248958510157762E7,0.4059636991894609,9.248958510157762E7,0.06288001035913207,
9.49042440910869E7,0.41764076299390135,9.49042440910869E7,0.06444946465068822,
9.738194345459293E7,0.42930878398746625,9.738194345459293E7,0.06609844603811671,
9.992432900989917E7,0.4409674853932359,9.992432900989917E7,0.06777697797142614,
1.0253308954276818E8,0.4526234303648406,1.0253308954276818E8,0.06943475428182364,
1.0520995792870261E8,0.4642916087052852,1.0520995792870261E8,0.07102218929886027,
1.0795671228401098E8,0.47599675274450276,1.0795671228401098E8,0.07249231567148254,
1.1077517714692673E8,0.4877739934176467,1.1077517714692673E8,0.07380329466336416,
1.1366722468956119E8,0.4996685285255099,1.1366722468956119E8,0.07492116006134814,
1.1663477596149938E8,0.5117341242202418,1.1663477596149938E8,0.07582231416677339,
1.196798021658608E8,0.5240304953990699,1.196798021658608E8,0.07649528434230528,
1.2280432596867703E8,0.53661985973594,1.2280432596867703E8,0.07694135915581804,
1.260104228424518E8,0.5495631585406316,1.260104228424518E8,0.07717393899214281,
1.2930022244479847E8,0.5629165180831114,1.2930022244479847E8,0.07721669831785037,
1.3267591003307112E8,0.5767284599104465,1.3267591003307112E8,0.07710088617452533,
1.361397279159259E8,0.591038184108873,1.361397279159259E8,0.07686222247648782,
1.3969397694278127E8,0.6058750117127103,1.3969397694278127E8,0.07653785528389082,
1.433410180321614E8,0.6212588563390208,1.433410180321614E8,0.0761637483157422,
1.4708327373994344E8,0.6372014533962616,1.4708327373994344E8,0.07577271685968301,
1.5092322986854473E8,0.6537080244724685,1.5092322986854473E8,0.07539317597876216,
1.5486343711812443E8,0.6707790799319235,1.5486343711812443E8,0.07504854443708114,
1.5890651278089103E8,0.6884121335228764,1.5890651278089103E8,0.0747571762114165,
1.6305514247964624E8,0.7066031876678937,1.6305514247964624E8,0.07453266589627076,
1.6731208195171508E8,0.7253479247238971,1.6731208195171508E8,0.07438438201322793,
1.7168015887945265E8,0.7446425967528983,1.7168015887945265E8,0.07431810837013622,
1.7616227476853734E8,0.7644846421683121,1.7616227476853734E8,0.07433670596738681,
1.8076140687530464E8,0.7848730752436525,1.8076140687530464E8,0.07444073859699268,
1.854806101843952E8,0.8058086991093036,1.854806101843952E8,0.07462903029224585,
1.903230194380375E8,0.8272941896159719,1.903230194380375E8,0.07489914107246215,
1.952918512183062E8,0.8493340903090639,1.952918512183062E8,0.07524775953210722,
2.003904060837464E8,0.8719347504292073,2.003904060837464E8,0.07567101799270509,
2.056220707617757E8,0.8951042298986661,2.056220707617757E8,0.07616473954000139,
