#GRM21BR61H106ME43,,
#2023/01/18,,
#r,,
#DC0V 25degC,,
Frequency[Hz],Resistance[ohm],
99.99999999999999,3.0845706469741843,
104.57921513303334,2.977957042839116,
109.3681223784127,2.871075643035287,
114.37632398907938,2.7643386846196925,
119.61386192579457,2.658156259039507,
125.09123799230618,2.5529295853098057,
130.8194348925486,2.4490445855550367,
136.8099382520969,2.346865968749128,
143.0747596480305,2.2467320002906193,
149.6264606933842,2.1489500980337857,
156.47817822447783,2.053793352586154,
163.643650641628,1.961498024393108,
171.13724545605763,1.8722620256139306,
178.97398809823787,1.7862443539376789,
187.1695920454257,1.7035654105701974,
195.74049032880657,1.6243081071857144,
204.70386848341695,1.548519647428545,
214.07769900691426,1.4762138576030088,
223.88077739628844,1.4073739379100454,
234.132759834772,1.3419555089367536,
244.85420260451446,1.27988983675495,
256.06660330404856,1.2210871324935482,
267.79244395319193,1.1654398371946662,
280.0552360718164,1.1128258188469595,
292.87956782286926,1.063111424610607,
306.2911533141767,1.0161543465327574,
320.3168841578819,0.9718062728638307,
334.9848833909005,0.9299153090104664,
350.32456186451077,0.8903281619807972,
366.36667721614316,0.8528920898375013,
383.1433955416162,0.8174566232422755,
400.6883558914757,0.783875069819371,
419.03673772076064,0.7520058140148975,
438.22533142743896,0.7217134256614328,
458.2926121209498,0.6928695898727696,
479.2788167687661,0.6653538695091338,
501.22602487566456,0.63905430958454,
524.1782428574726,0.6138678909432674,
548.1814922784702,0.5897008386038854,
573.2839021293738,0.5664687886151493,
599.5358053309263,0.5440968163076889,
626.9898396565933,0.5225193286180067,
655.7010532767296,0.5016798237971001,
685.7270151358366,0.48153052330409507,
717.1279303842347,0.46203188294604025,
749.9667610955984,0.4431519931940366,
784.3093525124082,0.4248658818421511,
820.224565072452,0.40715473548181386,
857.7844124811066,0.390005059315608,
897.0642061062426,0.3734077973104649,
938.142705985285,0.3573574363119612,
981.1022787472119,0.3418511183027106,
1026.0290627661395,0.326887784379436,
1073.0131408776467,0.3124673722454343,
1122.1487210041523,0.2985900861772807,
1173.5343250515148,0.28525575473040227,
1227.2729864556143,0.2724632871702502,
1283.4724567750195,0.2602102350646822,
1342.245421743976,0.2484924609615735,
1403.7097272189235,0.23730391188806557,
1467.9886154715934,0.2266364917752782,
1535.2109723024755,0.21648002399615232,
1605.5115854701385,0.20682229309037503,
1679.031414954591,0.19764915345267123,
1755.9178755965756,0.18894469222978685,
1836.3251326795319,0.18069143381070493,
1920.4144110468878,0.17287057397560385,
2008.3543183744998,0.16546223284927833,
